,Country/Division,RepoName,Language,Contributors
22033,cfpb,regulations-configs,Python,5
22034,cfpb,regulations-core,Python,9
22035,cfpb,regulations-parser,Python,11
22036,cfpb,regulations-schema,,14
22037,cfpb,regulations-site,JavaScript,10
22038,cfpb,regulations-stub,Python,22
22039,cfpb,regulations-xml,Shell,13
22040,cfpb,regulations-xml-parser,Python,12
22041,cfpb,retirement,HTML,6
22042,cfpb,rhobot,Go,21
22043,cfpb,rhobot-for-el6,Shell,13
22044,cfpb,rural-or-underserved-test,JavaScript,2
22045,cfpb,s3-bucket-listing,JavaScript,12
22046,cfpb,salesforce-dataloader-el6-rpm,Shell,18
22047,cfpb,salesforce-docs,,1
22048,cfpb,salesforce_file_upload,Python,6
22049,cfpb,sentia,JavaScript,7
22050,cfpb,sentia-softwarediscovery,Python,9
22051,cfpb,sheer,Python,1
22052,cfpb,shortstack,Python,8
22053,cfpb,sifu,,3
22054,cfpb,site-index,,5
22055,cfpb,social-disclosure,JavaScript,3
22056,cfpb,source-code-policy,HTML,2
22057,cfpb,stay-positive,JavaScript,5
22058,cfpb,student-debt-calculator,JavaScript,2
22059,cfpb,tax-time-saving,,10
22060,cfpb,tds_fdw-for-el6,,2
22061,cfpb,teachers-digital-platform,JavaScript,1
22062,cfpb,test_hmda_pipeline,Python,17
22063,cfpb,time2read,JavaScript,1
22064,cfpb,transit_subsidy,JavaScript,6
22065,cfpb,unformat-usd,JavaScript,1
22066,cfpb,unitybox,Python,2
22067,cfpb,vax,JavaScript,9
22068,cfpb,wagtail-flags,Python,8
22069,cfpb,wagtail-inventory,Python,5
22070,cfpb,wagtail-sharing,Python,2
22071,cfpb,wagtail-treemodeladmin,Python,2
22072,cfpb,wp-json-api,PHP,8
22073,cfpb,xsv-el6-rpm,Shell,9
22074,cfpb,xtdiff,Python,1
22075,cfpb,zip-backfill,Python,2
22076,cmsgov,ansible-role-bluebutton-data-pipeline,Shell,2
22077,cmsgov,ansible-role-bluebutton-data-server,Shell,1
22078,cmsgov,bcda-app,Go,1
22079,cmsgov,beneficiary-reporting-api-client-examples,JavaScript,9
22080,cmsgov,beneficiary-reporting-validation,TypeScript,4
22081,cmsgov,BenefitAssist,JavaScript,7
22082,cmsgov,bluebutton-ansible-playbooks-data,Python,2
22083,cmsgov,bluebutton-ansible-playbooks-data-sandbox,Python,1
22084,cmsgov,bluebutton-css,CSS,2
22085,cmsgov,bluebutton-csv-codesets,Python,2
22086,cmsgov,bluebutton-data-ccw-db-extract,PLSQL,1
22087,cmsgov,bluebutton-data-model,Java,1
22088,cmsgov,bluebutton-data-pipeline,Java,3
22089,cmsgov,bluebutton-data-server,Java,5
22090,cmsgov,bluebutton-data-server-perf-tests,Java,4
22091,cmsgov,bluebutton-developer-help,CSS,3
22092,cmsgov,bluebutton-functional-tests,Java,5
22093,cmsgov,bluebutton-openapi-doc,Shell,1
22094,cmsgov,bluebutton-parent-pom,Python,305
22095,cmsgov,bluebutton-sample-client-android,Java,3
22096,cmsgov,bluebutton-sample-client-angular,TypeScript,1
22097,cmsgov,bluebutton-sample-client-django,CSS,2
22098,cmsgov,bluebutton-sample-client-nodejs,JavaScript,4
22099,cmsgov,bluebutton-sample-client-rails,Ruby,1
22100,cmsgov,bluebutton-sample-client-spring-boot,Java,1
22101,cmsgov,bluebutton-site-static,HTML,1
22102,cmsgov,bluebutton-text-to-fhir,Java,13
22103,cmsgov,bluebutton-web-deployment,HCL,1
22104,cmsgov,bluebutton-web-server,Python,7
22105,cmsgov,certwatcher,Go,11
22106,cmsgov,CMS-GoogleMaps-Socrata-Integration,JavaScript,2
22107,cmsgov,cms-open-source-policy,,1
22108,cmsgov,coverage-inspector,,1
22109,cmsgov,design-system,JavaScript,1
22110,cmsgov,downshift,JavaScript,14
22111,cmsgov,hapi-fhir,Java,86
22112,cmsgov,HealthCare.gov-Styleguide,CSS,58
22113,cmsgov,httpie-edgegrid,Python,10
22114,cmsgov,newrelic_mysql_java_plugin,,5
22115,cmsgov,oopc-calculations,Go,12
22116,cmsgov,QHP-provider-formulary-APIs,HTML,2
22117,cmsgov,qpp-claims-to-quality-public,Python,2
22118,cmsgov,qpp-conversion-tool,Java,1
22119,cmsgov,qpp-file-upload-api-client,JavaScript,20
22120,cmsgov,qpp-measures-data,JavaScript,10
22121,cmsgov,qpp-submissions-docs,JavaScript,23
22122,cmsgov,qpp-submissions-schema,JavaScript,20
22123,cmsgov,web-design-standards,HTML,2
22124,commercedataservice,API_for_MBDA_Data,Ruby,77
22125,commercedataservice,autoapi,Python,22
22126,commercedataservice,bea-charts,JavaScript,4
22127,commercedataservice,BEA_RIMS_Redesign,HTML,1
22128,commercedataservice,BISOpenData,,3
22129,commercedataservice,bis_metadata_template,JavaScript,1
22130,commercedataservice,CDAC_Redesign,CSS,1
22131,commercedataservice,cda_storytelling_in_r,HTML,4
22132,commercedataservice,CDS_Project_Dashboard,HTML,1
22133,commercedataservice,cdup_datasets,JavaScript,2
22134,commercedataservice,cdup_knowjson,,1
22135,commercedataservice,cdup_tutorial_template,CSS,1
22136,commercedataservice,census-wikidata-bot,Python,1
22137,commercedataservice,census_topic_crawler,Python,2
22138,commercedataservice,citysdk,JavaScript,1
22139,commercedataservice,Commerce_Data_Academy_Courses,CSS,20
22140,commercedataservice,control-masonry,Python,8
22141,commercedataservice,cpc-naics,CSS,2
22142,commercedataservice,cpcprocessing,Python,1
22143,commercedataservice,CWG_Website,HTML,1
22144,commercedataservice,dashboards,JavaScript,3
22145,commercedataservice,DataAcademy,HTML,1
22146,commercedataservice,DataService_WebSite,JavaScript,10
22147,commercedataservice,DataUsability_Website,JavaScript,7
22148,commercedataservice,developer-site,,3
22149,commercedataservice,eu.us.opendata,R,2
22150,commercedataservice,github,,3
22151,commercedataservice,github_in_government,,4
22152,commercedataservice,guides-template,Ruby,3
22153,commercedataservice,ITA_Principal_Travel,Python,18
22154,commercedataservice,midaas-api,JavaScript,7
22155,commercedataservice,midaas-website,CSS,4
22156,commercedataservice,netZero,HTML,4
22157,commercedataservice,nodejs-yapaginate,JavaScript,1
22158,commercedataservice,NZERTF,CSS,2
22159,commercedataservice,opportunity,CSS,7
22160,commercedataservice,pages,Ruby,9
22161,commercedataservice,patent-process-and-search,Python,8
22162,commercedataservice,Public_Presentations,,6
22163,commercedataservice,recordtagger,Python,1
22164,commercedataservice,seamless-census,Java,1
22165,commercedataservice,StormDataProjectBeede,HTML,2
22166,commercedataservice,tutorial-congestion,CSS,1
22167,commercedataservice,tutorial_311_trees_p1,HTML,1
22168,commercedataservice,tutorial_311_trees_p2,HTML,1
22169,commercedataservice,tutorial_acs_rank,CSS,1
22170,commercedataservice,tutorial_biz_dynamics,HTML,2
22171,commercedataservice,tutorial_earthgenome,HTML,3
22172,commercedataservice,tutorial_mapbox_part1,CSS,3
22173,commercedataservice,tutorial_mapbox_part2,HTML,5
22174,commercedataservice,tutorial_ms_buildpermit,,1
22175,commercedataservice,tutorial_ms_part2,CSS,1
22176,commercedataservice,tutorial_ms_part3,,2
22177,commercedataservice,tutorial_ms_powerbi,CSS,1
22178,commercedataservice,tutorial_pto,CSS,1
22179,commercedataservice,tutorial_zillow_acs,HTML,3
22180,commercedataservice,Verbal,Python,1
22181,commercedataservice,why-use-cartograms,HTML,1
22182,commercegov,Code-Catalog-Generator,Ruby,3
22183,commercegov,commerce.gov-api,,2
22184,commercegov,CommerceGov.github.io,CSS,3
22185,commercegov,Policies-and-Guidance,,3
22186,defense-cyber-crime-center,DC3-MWCP,Python,5
22187,defense-cyber-crime-center,dfvfs,Python,3
22188,defense-cyber-crime-center,Digital-Crime-Scene-Challenge,JavaScript,4
22189,defense-cyber-crime-center,kordesii,Python,1
22190,defense-cyber-crime-center,Nuitka,Python,1
22191,defense-cyber-crime-center,plaso,Python,22
22192,demand-driven-open-data,ddod-intake,,22
22193,demand-driven-open-data,DDOD-Leads,,1
22194,demand-driven-open-data,demand-driven-open-data.github.io,CSS,0
22195,department-of-veterans-affairs,2014-Performance-and-Accountability-Report,,1
22196,department-of-veterans-affairs,abiex,Java,1
22197,department-of-veterans-affairs,acronyms,Shell,1
22198,department-of-veterans-affairs,ansible-common-roles,Shell,7
22199,department-of-veterans-affairs,appeals-data,HTML,7
22200,department-of-veterans-affairs,appeals-devops-jenkins,Shell,1
22201,department-of-veterans-affairs,ascent-archetype-service,Java,1
22202,department-of-veterans-affairs,ascent-base,Shell,4
22203,department-of-veterans-affairs,ascent-base-ami,Shell,1
22204,department-of-veterans-affairs,ascent-config,,3
22205,department-of-veterans-affairs,ascent-dashboard,,3
22206,department-of-veterans-affairs,ascent-developer,Java,3
22207,department-of-veterans-affairs,ascent-discovery,Java,4
22208,department-of-veterans-affairs,ascent-dns-ami,HCL,9
22209,department-of-veterans-affairs,ascent-docker-ami,HCL,3
22210,department-of-veterans-affairs,ascent-fluentd,Dockerfile,6
22211,department-of-veterans-affairs,ascent-fortify-ami,HCL,1
22212,department-of-veterans-affairs,ascent-fortify-build-utils,,3
22213,department-of-veterans-affairs,ascent-framework,,2
22214,department-of-veterans-affairs,ascent-gateway,,1
22215,department-of-veterans-affairs,ascent-grafana-ami,,3
22216,department-of-veterans-affairs,ascent-jenkins-ami,HCL,1
22217,department-of-veterans-affairs,ascent-jenkins-lib,Groovy,3
22218,department-of-veterans-affairs,ascent-jsr303keygen-maven-plugin,,3
22219,department-of-veterans-affairs,ascent-libraries-parent,,3
22220,department-of-veterans-affairs,ascent-nexus-ami,HCL,3
22221,department-of-veterans-affairs,ascent-platform,,3
22222,department-of-veterans-affairs,ascent-prometheus-ami,HCL,4
22223,department-of-veterans-affairs,ascent-proxy-ami,,3
22224,department-of-veterans-affairs,ascent-rabbitmq,Dockerfile,1
22225,department-of-veterans-affairs,ascent-redis,Shell,1
22226,department-of-veterans-affairs,ascent-sample,,1
22227,department-of-veterans-affairs,ascent-security,,2
22228,department-of-veterans-affairs,ascent-sonar-ami,HCL,3
22229,department-of-veterans-affairs,ascent-test-framework,,3
22230,department-of-veterans-affairs,ascent-vault-ami,HCL,2
22231,department-of-veterans-affairs,ascent-vpn-ami,Shell,3
22232,department-of-veterans-affairs,ascent-zipkin,,2
22233,department-of-veterans-affairs,Azure-templates,,3
22234,department-of-veterans-affairs,benefits-api,Ruby,1
22235,department-of-veterans-affairs,betamocks,Ruby,9
22236,department-of-veterans-affairs,breakers,Ruby,3
22237,department-of-veterans-affairs,caseflow,Ruby,3
22238,department-of-veterans-affairs,caseflow-commons,Ruby,60
22239,department-of-veterans-affairs,caseflow-developer,Ruby,18
22240,department-of-veterans-affairs,caseflow-efolder,Ruby,5
22241,department-of-veterans-affairs,caseflow-failing-common-build,,27
22242,department-of-veterans-affairs,caseflow-feedback,Ruby,1
22243,department-of-veterans-affairs,caseflow-frontend-toolkit,JavaScript,17
22244,department-of-veterans-affairs,caseflow-looker,,7
22245,department-of-veterans-affairs,caseflow-monitor,JavaScript,0
22246,department-of-veterans-affairs,ChartReview,JavaScript,11
22247,department-of-veterans-affairs,ChoiceActLocator,JavaScript,2
22248,department-of-veterans-affairs,COIN-0017,,1
22249,department-of-veterans-affairs,COIN-0017-CARS-Age-Profile-Report-09-30-2015,,1
22250,department-of-veterans-affairs,COIN-0022-CARS-Monthly-Totals-Part-I---09-30-2015,,1
22251,department-of-veterans-affairs,COIN-145-Monthly-CRS-Totals-Report---09-30-2015,,1
22252,department-of-veterans-affairs,COIN-146-Monthly-Top-Totals---09-30-2015,,1
22253,department-of-veterans-affairs,compliance,,1
22254,department-of-veterans-affairs,connect_vbms,Ruby,1
22255,department-of-veterans-affairs,connect_vva,Ruby,25
22256,department-of-veterans-affairs,csv-converter,JavaScript,5
22257,department-of-veterans-affairs,d3-rails,Ruby,2
22258,department-of-veterans-affairs,decision-scraper,Ruby,12
22259,department-of-veterans-affairs,design-system,JavaScript,1
22260,department-of-veterans-affairs,developer-portal,TypeScript,19
22261,department-of-veterans-affairs,django-designstandards,HTML,11
22262,department-of-veterans-affairs,docketeer,Jupyter Notebook,2
22263,department-of-veterans-affairs,dsva,HTML,1
22264,department-of-veterans-affairs,dsva-portfolio,HTML,8
22265,department-of-veterans-affairs,EchoExtractor,Java,3
22266,department-of-veterans-affairs,efex,Java,2
22267,department-of-veterans-affairs,efolder-express,Python,3
22268,department-of-veterans-affairs,email-excel-conversion,PHP,2
22269,department-of-veterans-affairs,EMM-AWS,,1
22270,department-of-veterans-affairs,ES-ASG,HTML,0
22271,department-of-veterans-affairs,eslint-config-appeals,JavaScript,10
22272,department-of-veterans-affairs,FITARA,,3
22273,department-of-veterans-affairs,gar-exporter,Python,1
22274,department-of-veterans-affairs,generator-vets-website,HTML,2
22275,department-of-veterans-affairs,gi-bill-comparison-tool,HTML,3
22276,department-of-veterans-affairs,gibct-data-service,Ruby,17
22277,department-of-veterans-affairs,github-sandbox-psf,,18
22278,department-of-veterans-affairs,github-utilities,JavaScript,0
22279,department-of-veterans-affairs,government-services-schema-from-google-spreadsheet-javascript,,0
22280,department-of-veterans-affairs,government-services-schema-from-google-spreadsheet-php,,1
22281,department-of-veterans-affairs,hacktheforms,,2
22282,department-of-veterans-affairs,health-apis,Java,2
22283,department-of-veterans-affairs,health-apis-deployer,Shell,11
22284,department-of-veterans-affairs,health-apis-token-validator,Lua,5
22285,department-of-veterans-affairs,healthcare-application,JavaScript,5
22286,department-of-veterans-affairs,id-me-demo,HTML,13
22287,department-of-veterans-affairs,jobs_api,Ruby,1
22288,department-of-veterans-affairs,Leo,Java,2
22289,department-of-veterans-affairs,map-demo,JavaScript,4
22290,department-of-veterans-affairs,Maveric-Reef-no-phi,,1
22291,department-of-veterans-affairs,MBOOP,Ruby,0
22292,department-of-veterans-affairs,messaging-fe,,4
22293,department-of-veterans-affairs,metalsmith-webpack,JavaScript,1
22294,department-of-veterans-affairs,metalsmith-webpack-dev-server,JavaScript,5
22295,department-of-veterans-affairs,mock-health-records-api,Ruby,3
22296,department-of-veterans-affairs,mock-prescriptions-api,Ruby,2
22297,department-of-veterans-affairs,NCA-1,,3
22298,department-of-veterans-affairs,NCA-NGL-Aug-2015,,1
22299,department-of-veterans-affairs,NCA-Temp-Repo,,2
22300,department-of-veterans-affairs,NepecPtsdDataDictionary,,1
22301,department-of-veterans-affairs,NEPEC_AnnualDataSheet_MH_FY15,,1
22302,department-of-veterans-affairs,NEPEC_AnnualDataSheet_PTSD_FY15,,1
22303,department-of-veterans-affairs,NEPEC_Overview_PTSD_FY14,,1
22304,department-of-veterans-affairs,NEPEC_Overview_PTSD_FY15,,1
22305,department-of-veterans-affairs,network-status-exporter,Python,1
22306,department-of-veterans-affairs,New-COIN-0017,,2
22307,department-of-veterans-affairs,New-COIN-0022,,1
22308,department-of-veterans-affairs,New-COIN-145,,1
22309,department-of-veterans-affairs,New-COIN-146,,1
22310,department-of-veterans-affairs,ngl-alabama,,1
22311,department-of-veterans-affairs,NGL-Alaska,,1
22312,department-of-veterans-affairs,NGL-Alaska-,,1
22313,department-of-veterans-affairs,NGL-Arizona-,,1
22314,department-of-veterans-affairs,NGL-Arkansas,,1
22315,department-of-veterans-affairs,NGL-Aug-2015,,1
22316,department-of-veterans-affairs,NGL-August-2015,,2
22317,department-of-veterans-affairs,NGL-California,,1
22318,department-of-veterans-affairs,NGL-Colorado,,1
22319,department-of-veterans-affairs,NGL-Connecticut,,1
22320,department-of-veterans-affairs,NGL-Delaware,,1
22321,department-of-veterans-affairs,NGL-Foreign-Addresses,,1
22322,department-of-veterans-affairs,NGL-Georgia,,1
22323,department-of-veterans-affairs,NGL-Hawaii,,1
22324,department-of-veterans-affairs,NGL-Idaho,,1
22325,department-of-veterans-affairs,NGL-Indiana,,1
22326,department-of-veterans-affairs,NGL-Iowa,,1
22327,department-of-veterans-affairs,NGL-Kansas,,1
22328,department-of-veterans-affairs,NGL-Kentucky,,1
22329,department-of-veterans-affairs,NGL-Louisiana,,1
22330,department-of-veterans-affairs,NGL-Maine,,1
22331,department-of-veterans-affairs,NGL-Maryland,,1
22332,department-of-veterans-affairs,NGL-Massachusetts,,1
22333,department-of-veterans-affairs,NGL-Michigan,,1
22334,department-of-veterans-affairs,NGL-Minnesota,,1
22335,department-of-veterans-affairs,NGL-Mississippi,,1
22336,department-of-veterans-affairs,NGL-Missouri,,1
22337,department-of-veterans-affairs,NGL-Montana,,1
22338,department-of-veterans-affairs,NGL-Nebraska,,1
22339,department-of-veterans-affairs,NGL-Nevada,,1
22340,department-of-veterans-affairs,NGL-Ohio,,1
22341,department-of-veterans-affairs,NGL-Oklahoma,,1
22342,department-of-veterans-affairs,NGL-Oregon,,1
22343,department-of-veterans-affairs,NGL-Pennsylvania,,1
22344,department-of-veterans-affairs,NGL-Rhode-Island,,1
22345,department-of-veterans-affairs,NGL-Tennessee,,1
22346,department-of-veterans-affairs,NGL-Texas,,1
22347,department-of-veterans-affairs,NGL-Utah,,1
22348,department-of-veterans-affairs,NGL-Vermont,,1
22349,department-of-veterans-affairs,NGL-Virginia,,1
22350,department-of-veterans-affairs,NGL-Washington,,1
22351,department-of-veterans-affairs,NGL-Washingtondc,,1
22352,department-of-veterans-affairs,NGL-Wisconsin,,1
22353,department-of-veterans-affairs,NGL-Wyoming,,1
22354,department-of-veterans-affairs,NGL_-Florida,,1
22355,department-of-veterans-affairs,ngl_alabama,,1
22356,department-of-veterans-affairs,ngl_arizona,,1
22357,department-of-veterans-affairs,ngl_arkansas,,1
22358,department-of-veterans-affairs,ngl_california,,1
22359,department-of-veterans-affairs,ngl_colorado,,1
22360,department-of-veterans-affairs,ngl_connecticut,,1
22361,department-of-veterans-affairs,ngl_delaware,,1
22362,department-of-veterans-affairs,ngl_florida,,1
22363,department-of-veterans-affairs,ngl_foreign_addresses,,1
22364,department-of-veterans-affairs,ngl_georgia,,1
22365,department-of-veterans-affairs,NGL_glDelaware,,1
22366,department-of-veterans-affairs,ngl_hawaii,,1
22367,department-of-veterans-affairs,ngl_idaho,,1
22368,department-of-veterans-affairs,ngl_illinois,,1
22369,department-of-veterans-affairs,NGL_Illnois,,1
22370,department-of-veterans-affairs,ngl_indiana,,1
22371,department-of-veterans-affairs,ngl_iowa,,1
22372,department-of-veterans-affairs,ngl_kansas,,1
22373,department-of-veterans-affairs,ngl_kentucky,,1
22374,department-of-veterans-affairs,ngl_louisiana,,1
22375,department-of-veterans-affairs,ngl_maine,,1
22376,department-of-veterans-affairs,ngl_maryland,,1
22377,department-of-veterans-affairs,ngl_massachusetts,,1
22378,department-of-veterans-affairs,ngl_michigan,,1
22379,department-of-veterans-affairs,ngl_minnesota,,1
22380,department-of-veterans-affairs,ngl_mississippi,,1
22381,department-of-veterans-affairs,ngl_missouri,,1
22382,department-of-veterans-affairs,ngl_montana,,1
22383,department-of-veterans-affairs,ngl_nebraska,,1
22384,department-of-veterans-affairs,ngl_nevada,,1
22385,department-of-veterans-affairs,NGL_New-Hampshire,,1
22386,department-of-veterans-affairs,NGL_New-Jersey,,1
22387,department-of-veterans-affairs,NGL_New-Mexico,,1
22388,department-of-veterans-affairs,NGL_New-York,,1
22389,department-of-veterans-affairs,ngl_new_hampshire,,1
22390,department-of-veterans-affairs,ngl_new_jersey,,1
22391,department-of-veterans-affairs,ngl_new_mexico,,1
22392,department-of-veterans-affairs,ngl_new_york,,1
22393,department-of-veterans-affairs,NGL_North-Carolina,,1
22394,department-of-veterans-affairs,NGL_North-Dakota,,1
22395,department-of-veterans-affairs,ngl_north_carolina,,1
22396,department-of-veterans-affairs,ngl_north_dakota,,1
22397,department-of-veterans-affairs,ngl_ohio,,1
22398,department-of-veterans-affairs,ngl_oklahoma,,1
22399,department-of-veterans-affairs,ngl_oregon,,1
22400,department-of-veterans-affairs,ngl_pennsylvania,,1
22401,department-of-veterans-affairs,NGL_Rhode-Island,,1
22402,department-of-veterans-affairs,ngl_rhode_island,,1
22403,department-of-veterans-affairs,NGL_South-Carolina,,1
22404,department-of-veterans-affairs,NGL_South-Dakota,,1
22405,department-of-veterans-affairs,ngl_south_carolina,,1
22406,department-of-veterans-affairs,ngl_south_dakota,,1
22407,department-of-veterans-affairs,ngl_tennessee,,1
22408,department-of-veterans-affairs,ngl_texas,,1
22409,department-of-veterans-affairs,NGL_USA-Territoties,,1
22410,department-of-veterans-affairs,ngl_usa_territoties,,1
22411,department-of-veterans-affairs,ngl_utah,,1
22412,department-of-veterans-affairs,ngl_vermont,,1
22413,department-of-veterans-affairs,ngl_virginia,,1
22414,department-of-veterans-affairs,ngl_washington,,1
22415,department-of-veterans-affairs,ngl_washingtondc,,1
22416,department-of-veterans-affairs,NGL_West-Virginia,,1
22417,department-of-veterans-affairs,ngl_west_virginia,,1
22418,department-of-veterans-affairs,ngl_wisconsin,,1
22419,department-of-veterans-affairs,ngl_wyoming,,1
22420,department-of-veterans-affairs,OEI,,1
22421,department-of-veterans-affairs,OM-Aug-2015-Finance,,1
22422,department-of-veterans-affairs,omniauth-saml-va,Ruby,1
22423,department-of-veterans-affairs,OM_VA_Data_Assets,,4
22424,department-of-veterans-affairs,OPP---Living-Veterans-By-Age-Group-Gender-2013-2043,,1
22425,department-of-veterans-affairs,Performance-and-Accountability-Report-Part-Two,,1
22426,department-of-veterans-affairs,Performance-and-AccountabilityReport,,1
22427,department-of-veterans-affairs,private-care-eligibility,JavaScript,1
22428,department-of-veterans-affairs,project-management-demo,CSS,2
22429,department-of-veterans-affairs,project-management-demonstration,,1
22430,department-of-veterans-affairs,ProPathDisplayRACIAPI,,0
22431,department-of-veterans-affairs,puma-plugin-statsd,Ruby,1
22432,department-of-veterans-affairs,react-jsonschema-form,JavaScript,3
22433,department-of-veterans-affairs,roadrunner,CSS,44
22434,department-of-veterans-affairs,roadrunner-devops,,8
22435,department-of-veterans-affairs,roadrunner-rails,Ruby,2
22436,department-of-veterans-affairs,roadrunner-rails-starter-project,Ruby,7
22437,department-of-veterans-affairs,roadrunner-react,JavaScript,3
22438,department-of-veterans-affairs,roadrunner-styles,,2
22439,department-of-veterans-affairs,ruby-bgs,Ruby,1
22440,department-of-veterans-affairs,ruby-usps,Ruby,18
22441,department-of-veterans-affairs,sample-repository,,0
22442,department-of-veterans-affairs,SCIInterim,Ruby,1
22443,department-of-veterans-affairs,service-and-facility-locator,JavaScript,9
22444,department-of-veterans-affairs,sidekiq-statsd,Ruby,1
22445,department-of-veterans-affairs,sniffybara,Ruby,5
22446,department-of-veterans-affairs,soliloquy,Ruby,5
22447,department-of-veterans-affairs,stale-o-matic,Python,1
22448,department-of-veterans-affairs,styleguide,,0
22449,department-of-veterans-affairs,Talend_Master,,4
22450,department-of-veterans-affairs,TBIDiagnosisHCUReportFY14,,1
22451,department-of-veterans-affairs,TBIScreeningFY12HSRDSeminar,,1
22452,department-of-veterans-affairs,Tech-Jam-2013---Cognizant,,1
22453,department-of-veterans-affairs,Tech-Jam-2013---IBM-Federal,JavaScript,0
22454,department-of-veterans-affairs,Tech-Jam-2013---Infusion-,JavaScript,0
22455,department-of-veterans-affairs,Tech-Jam-2013---Islington-Green,JavaScript,4
22456,department-of-veterans-affairs,Tech-Jam-2013---Rambo-Tango-Panda-,Python,1
22457,department-of-veterans-affairs,Tech-Jam-2013---Team-11,,0
22458,department-of-veterans-affairs,Tech-Jam-2013---Team-DBGT-Cary,,0
22459,department-of-veterans-affairs,Tech-Jam-2013---Team-Double-Impact,JavaScript,0
22460,department-of-veterans-affairs,Tech-Jam-2013---vCare,JavaScript,0
22461,department-of-veterans-affairs,Tech-Jam-Fall-2013---Awesome-Nighthawks,JavaScript,0
22462,department-of-veterans-affairs,TechJam,,1
22463,department-of-veterans-affairs,Test-NCA-CSVs,,0
22464,department-of-veterans-affairs,TS-Note-Vol-2-Issue-10,,1
22465,department-of-veterans-affairs,TS-Note-Vol-2-Issue-6,,1
22466,department-of-veterans-affairs,TS-Note-Vol-2-Issue-7,,1
22467,department-of-veterans-affairs,TS-Note-Vol-2-Issue-8,,1
22468,department-of-veterans-affairs,TS-Note-Vol-2-Issue-9,,1
22469,department-of-veterans-affairs,uswds-rails-gem,Ruby,1
22470,department-of-veterans-affairs,va-api-landscape,HTML,2
22471,department-of-veterans-affairs,va-api-scorecard,CSS,3
22472,department-of-veterans-affairs,va-data,,4
22473,department-of-veterans-affairs,va-digital-service-handbook,CSS,0
22474,department-of-veterans-affairs,va-digital-services-platform-docs,JavaScript,3
22475,department-of-veterans-affairs,VA-Micropurchase-Repo,,13
22476,department-of-veterans-affairs,VA-PAR-Part-Two-Major-Management-Challenges-,,9
22477,department-of-veterans-affairs,VA-Performance-and-Accountability-Report-Part-1,,1
22478,department-of-veterans-affairs,va-quickstart,CSS,1
22479,department-of-veterans-affairs,VA-SaaS,,1
22480,department-of-veterans-affairs,va-salesforce-digital-transformation-center,,2
22481,department-of-veterans-affairs,VA-Suicide-Prevention-Innovation-1,,4
22482,department-of-veterans-affairs,VA-Suicide-Prevention-Innovation-2,,1
22483,department-of-veterans-affairs,va.gov-cms,CSS,1
22484,department-of-veterans-affairs,va.gov-team,JavaScript,7
22485,department-of-veterans-affairs,VAEnrolleesByCountyDataDictionary,,28
22486,department-of-veterans-affairs,VAEnrolleesByCountyFY2015,,1
22487,department-of-veterans-affairs,VAEnrolleesByCountyFY2015.json,,1
22488,department-of-veterans-affairs,vagov-content,HTML,1
22489,department-of-veterans-affairs,va_common,CSS,122
22490,department-of-veterans-affairs,VA_DATA_ASSETS,,6
22491,department-of-veterans-affairs,VA_Data_Assets_Finance,,1
22492,department-of-veterans-affairs,VA_Data_Assets_HR,,1
22493,department-of-veterans-affairs,VA_Data_Assets_NCA,,3
22494,department-of-veterans-affairs,VA_Data_Assets_OGC,,7
22495,department-of-veterans-affairs,VA_Data_Assets_OM,,2
22496,department-of-veterans-affairs,VA_Data_Assets_VBA,,5
22497,department-of-veterans-affairs,VA_Data_Assets_VHA,,4
22498,department-of-veterans-affairs,VA_Open_Data_Assets_OSDBU,,1
22499,department-of-veterans-affairs,VA_OPEN_DATA_IPT,,1
22500,department-of-veterans-affairs,VBA-August-2015,,2
22501,department-of-veterans-affairs,veterans-employment-center,Ruby,1
22502,department-of-veterans-affairs,VeteransCrisisLineDataDictionary,,17
22503,department-of-veterans-affairs,VeteransCrisisLineFY11FOIA1500242,,1
22504,department-of-veterans-affairs,VeteransCrisisLineFY11toFY14AggregateFOIA1500242,,1
22505,department-of-veterans-affairs,VeteransCrisisLineFY12FOIA1500242,,1
22506,department-of-veterans-affairs,VeteransCrisisLineFY13FOIA1500242,,1
22507,department-of-veterans-affairs,VeteransCrisisLineFY14FOIA1500242,,1
22508,department-of-veterans-affairs,vets-api,Ruby,1
22509,department-of-veterans-affairs,vets-api-clients,Go,67
22510,department-of-veterans-affairs,vets-design-system-documentation,HTML,7
22511,department-of-veterans-affairs,vets-external-teams,,4
22512,department-of-veterans-affairs,vets-json-schema,JavaScript,14
22513,department-of-veterans-affairs,vets-saml-proxy,JavaScript,24
22514,department-of-veterans-affairs,vets-website,JavaScript,17
22515,department-of-veterans-affairs,vets.gov,,124
22516,department-of-veterans-affairs,vets.gov-content-style-guide,,0
22517,department-of-veterans-affairs,vets.gov-designpattrns,HTML,11
22518,department-of-veterans-affairs,vets.gov-status,HTML,3
22519,department-of-veterans-affairs,vets.gov-utility,Ruby,15
22520,department-of-veterans-affairs,vetservices-lib-filemanager,,8
22521,department-of-veterans-affairs,vetservices-partner-shareddata,,1
22522,department-of-veterans-affairs,vetservices-partner-standarddata,,1
22523,department-of-veterans-affairs,vetservices-partner-treatmentfacility,,1
22524,department-of-veterans-affairs,vex,Python,1
22525,department-of-veterans-affairs,VHA-Asset,,1
22526,department-of-veterans-affairs,VHA-Facilities,,1
22527,department-of-veterans-affairs,VHA-Files,,1
